date,portfolio_$,gdx_$,xle_$,tlt_$,cash_$,gdx_pos,xle_pos,tlt_pos,cash_pos,gdx_ret,xle_ret,tlt_ret
2024-05-23,2045743.78,2045743.78,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.00196621885,0.0,0.0
2024-05-24,2049705.58,1537279.19,0.0,0.0,512426.4,0.75,0.0,0.0,0.25,0.0022574701875,0.0,0.0
2024-05-26,2053579.78,2053579.78,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.002262562,0.0,0.0
2024-05-27,2056403.35,1542302.51,0.0,0.0,514100.84,0.75,0.0,0.0,0.25,0.0016969215,0.0,0.0
2024-05-28,2060149.44,2060149.44,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0021942626499999998,0.0,0.0
2024-05-29,2063726.42,2063726.42,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0017347697,0.0,0.0
2024-05-30,2068391.06,2068391.06,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.00225774515,0.0,0.0
2024-05-31,2071516.31,2071516.31,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.00150981655,0.0,0.0
2024-06-02,2075895.91,2075895.91,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0021119685,0.0,0.0
2024-06-03,2080963.32,2080963.32,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0024380984000000002,0.0,0.0
2024-06-04,2080176.24,1560132.18,0.0,0.0,520044.06,0.75,0.0,0.0,0.25,-5.481785625000001e-05,0.0,0.0
2024-06-05,2080912.89,1040456.45,0.0,0.0,1040456.45,0.5,0.0,0.0,0.5,0.000625759775,0.0,0.0
2024-06-06,2084887.88,1563665.91,0.0,0.0,521221.97,0.75,0.0,0.0,0.25,0.0022311348750000005,0.0,-0.0
2024-06-07,2084183.95,1563137.96,0.0,0.0,521045.99,0.75,0.0,0.0,0.25,-0.00038929661249999996,0.0,-0.0
2024-06-09,2082269.31,0.0,0.0,0.0,2082269.31,0.0,0.0,0.0,1.0,-0.0,-0.0,-0.0
2024-06-10,2082698.99,0.0,0.0,0.0,2082698.99,0.0,0.0,0.0,1.0,-0.0,0.0,-0.0
2024-06-11,2083128.75,0.0,0.0,0.0,2083128.75,0.0,0.0,0.0,1.0,-0.0,0.0,0.0
2024-06-12,2083558.6,0.0,0.0,0.0,2083558.6,0.0,0.0,0.0,1.0,-0.0,-0.0,0.0
2024-06-13,2083988.54,0.0,0.0,0.0,2083988.54,0.0,0.0,0.0,1.0,-0.0,-0.0,0.0
2024-06-14,2084418.57,0.0,0.0,0.0,2084418.57,0.0,0.0,0.0,1.0,-0.0,-0.0,-0.0
2024-06-16,2084848.69,0.0,0.0,0.0,2084848.69,0.0,0.0,0.0,1.0,-0.0,-0.0,-0.0
2024-06-17,2085278.9,0.0,0.0,0.0,2085278.9,0.0,0.0,0.0,1.0,-0.0,-0.0,-0.0
2024-06-18,2085709.19,0.0,0.0,0.0,2085709.19,0.0,0.0,0.0,1.0,-0.0,-0.0,-0.0
2024-06-19,2086139.58,0.0,0.0,0.0,2086139.58,0.0,0.0,0.0,1.0,-0.0,-0.0,-0.0
2024-06-20,2086570.05,0.0,0.0,0.0,2086570.05,0.0,0.0,0.0,1.0,-0.0,-0.0,-0.0
2024-06-21,2087000.61,0.0,0.0,0.0,2087000.61,0.0,0.0,0.0,1.0,-0.0,-0.0,0.0
2024-06-23,2087431.26,0.0,0.0,0.0,2087431.26,0.0,0.0,0.0,1.0,-0.0,-0.0,-0.0
2024-06-24,2087862.0,0.0,0.0,0.0,2087862.0,0.0,0.0,0.0,1.0,-0.0,0.0,0.0
2024-06-25,2088292.83,0.0,0.0,0.0,2088292.83,0.0,0.0,0.0,1.0,-0.0,0.0,0.0
2024-06-26,2086955.65,0.0,1565216.74,0.0,521738.91,0.0,0.75,0.0,0.25,-0.0,0.00043299532500000004,-0.0
2024-06-27,2088842.4,0.0,1566631.8,0.0,522210.6,0.0,0.75,0.0,0.25,-0.0,0.0008521195125,0.0
2024-06-28,2089310.57,0.0,1044655.29,0.0,1044655.29,0.0,0.5,0.0,0.5,-0.0,0.000495831525,-0.0
2024-06-30,2077781.57,1558336.18,0.0,0.0,519445.39,0.75,0.0,0.0,0.25,-0.003701519625,0.0,0.0
2024-07-01,2069885.23,1552413.92,517471.31,0.0,0.0,0.75,0.25,0.0,0.0,-0.0035248035,9.35528075e-05,0.0
2024-07-02,2061943.22,2061943.22,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.0030917093,0.0,0.0
2024-07-03,2058497.71,2058497.71,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.0016723985,-0.0,0.0
2024-07-04,2055057.95,2055057.95,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.0016723985,-0.0,0.0
2024-07-05,2054015.32,2054015.32,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.0005074817,-0.0,0.0
2024-07-07,2051920.78,1538940.59,0.0,0.0,512980.2,0.75,0.0,0.0,0.25,-0.0006965547374999999,-0.0,0.0
2024-07-08,2046084.26,2046084.26,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.00247247425,-0.0,0.0
2024-07-09,2042852.06,2042852.06,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.0015809475,-0.0,0.0
2024-07-10,2044436.32,2044436.32,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.00077521285,-0.0,0.0
2024-07-11,2048855.81,2048855.81,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0021593828,-0.0,0.0
2024-07-12,2056762.64,2056762.64,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.00385171475,0.0,0.0
2024-07-14,2063856.46,2063856.46,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0034430885,-0.0,0.0
2024-07-15,2073086.15,2073086.15,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0044620895,-0.0,0.0
2024-07-16,2083454.13,2083454.13,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.004988764,0.0,0.0
2024-07-17,2090762.53,2090762.53,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0035016935,0.0,0.0
2024-07-18,2094410.43,1570807.82,0.0,0.0,523602.61,0.75,0.0,0.0,0.25,0.0020660460750000003,0.0,0.0
2024-07-19,2095554.81,1571666.11,0.0,0.0,523888.7,0.75,0.0,0.0,0.25,0.0004946877374999999,-0.0,0.0
2024-07-21,2094999.2,1047499.6,0.0,0.0,1047499.6,0.5,0.0,0.0,0.5,6.6862925e-06,0.0,0.0
2024-07-22,2093860.25,0.0,0.0,0.0,2093860.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2024-07-23,2092730.03,1046365.01,0.0,0.0,1046365.01,0.5,0.0,0.0,0.5,0.00010703938249999999,0.0,0.0
2024-07-24,2089442.82,1567082.12,0.0,0.0,522360.71,0.75,0.0,0.0,0.25,-0.001248139125,0.0,0.0
2024-07-25,2087523.35,0.0,0.0,0.0,2087523.35,0.0,0.0,0.0,1.0,-0.0,0.0,0.0
2024-07-26,2087954.11,0.0,0.0,0.0,2087954.11,0.0,0.0,0.0,1.0,-0.0,0.0,0.0
2024-07-28,2088384.96,0.0,0.0,0.0,2088384.96,0.0,0.0,0.0,1.0,-0.0,0.0,0.0
2024-07-29,2088815.9,0.0,0.0,0.0,2088815.9,0.0,0.0,0.0,1.0,-0.0,0.0,0.0
2024-07-30,2089246.92,0.0,0.0,0.0,2089246.92,0.0,0.0,0.0,1.0,-0.0,0.0,0.0
2024-07-31,2089678.04,0.0,0.0,0.0,2089678.04,0.0,0.0,0.0,1.0,-0.0,0.0,0.0
2024-08-01,2090109.24,0.0,0.0,0.0,2090109.24,0.0,0.0,0.0,1.0,-0.0,0.0,0.0
2024-08-02,2090540.53,0.0,0.0,0.0,2090540.53,0.0,0.0,0.0,1.0,-0.0,-0.0,0.0
2024-08-04,2090971.91,0.0,0.0,0.0,2090971.91,0.0,0.0,0.0,1.0,-0.0,-0.0,-0.0
2024-08-05,2091403.38,0.0,0.0,0.0,2091403.38,0.0,0.0,0.0,1.0,-0.0,-0.0,-0.0
2024-08-06,2091834.94,0.0,0.0,0.0,2091834.94,0.0,0.0,0.0,1.0,-0.0,-0.0,-0.0
2024-08-07,2092266.59,0.0,0.0,0.0,2092266.59,0.0,0.0,0.0,1.0,-0.0,-0.0,0.0
2024-08-08,2092698.33,0.0,0.0,0.0,2092698.33,0.0,0.0,0.0,1.0,-0.0,0.0,0.0
2024-08-09,2093130.16,0.0,0.0,0.0,2093130.16,0.0,0.0,0.0,1.0,-0.0,0.0,0.0
2024-08-11,2093562.07,0.0,0.0,0.0,2093562.07,0.0,0.0,0.0,1.0,-0.0,0.0,0.0
2024-08-12,2093994.08,0.0,0.0,0.0,2093994.08,0.0,0.0,0.0,1.0,-0.0,-0.0,0.0
2024-08-13,2094426.17,0.0,0.0,0.0,2094426.17,0.0,0.0,0.0,1.0,0.0,-0.0,0.0
2024-08-14,2094858.35,0.0,0.0,0.0,2094858.35,0.0,0.0,0.0,1.0,0.0,-0.0,0.0
2024-08-15,2095290.63,0.0,0.0,0.0,2095290.63,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2024-08-16,2095722.99,0.0,0.0,0.0,2095722.99,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2024-08-18,2096155.44,0.0,0.0,0.0,2096155.44,0.0,0.0,0.0,1.0,0.0,-0.0,0.0
2024-08-19,2096587.98,0.0,0.0,0.0,2096587.98,0.0,0.0,0.0,1.0,0.0,-0.0,0.0
2024-08-20,2097020.61,0.0,0.0,0.0,2097020.61,0.0,0.0,0.0,1.0,0.0,-0.0,0.0
2024-08-21,2097453.33,0.0,0.0,0.0,2097453.33,0.0,0.0,0.0,1.0,-0.0,-0.0,0.0
2024-08-22,2097886.13,0.0,0.0,0.0,2097886.13,0.0,0.0,0.0,1.0,-0.0,0.0,0.0
2024-08-23,2098319.03,0.0,0.0,0.0,2098319.03,0.0,0.0,0.0,1.0,-0.0,0.0,0.0
2024-08-25,2098752.02,0.0,0.0,0.0,2098752.02,0.0,0.0,0.0,1.0,-0.0,0.0,0.0
2024-08-26,2099185.09,0.0,0.0,0.0,2099185.09,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2024-08-27,2099618.26,0.0,0.0,0.0,2099618.26,0.0,0.0,0.0,1.0,-0.0,0.0,0.0
2024-08-28,2093075.16,1569806.37,0.0,0.0,523268.79,0.75,0.0,0.0,0.25,-0.0020450068125,0.0,0.0
2024-08-29,2090358.3,1045179.15,0.0,0.0,1045179.15,0.5,0.0,0.0,0.5,-0.0010267212499999998,0.0,0.0
2024-08-30,2088311.06,1044155.53,0.0,0.0,1044155.53,0.5,0.0,0.0,0.5,-0.0010831357499999999,0.0,0.0
2024-09-01,2084888.08,1042444.04,0.0,0.0,1042444.04,0.5,0.0,0.0,0.5,-0.00174380625,0.0,0.0
2024-09-02,2083754.63,0.0,0.0,0.0,2083754.63,0.0,0.0,0.0,1.0,-0.0,0.0,0.0
2024-09-03,2084184.61,0.0,0.0,0.0,2084184.61,0.0,0.0,0.0,1.0,-0.0,0.0,0.0
2024-09-04,2084614.68,0.0,0.0,0.0,2084614.68,0.0,0.0,0.0,1.0,-0.0,0.0,0.0
2024-09-05,2085044.84,0.0,0.0,0.0,2085044.84,0.0,0.0,0.0,1.0,-0.0,-0.0,-0.0
2024-09-06,2085475.09,0.0,0.0,0.0,2085475.09,0.0,0.0,0.0,1.0,-0.0,-0.0,-0.0
2024-09-08,2085905.42,0.0,0.0,0.0,2085905.42,0.0,0.0,0.0,1.0,-0.0,-0.0,-0.0
2024-09-09,2086335.85,0.0,0.0,0.0,2086335.85,0.0,0.0,0.0,1.0,-0.0,-0.0,-0.0
2024-09-10,2086766.36,0.0,0.0,0.0,2086766.36,0.0,0.0,0.0,1.0,-0.0,-0.0,-0.0
2024-09-11,2087196.97,0.0,0.0,0.0,2087196.97,0.0,0.0,0.0,1.0,-0.0,-0.0,-0.0
2024-09-12,2087627.66,0.0,0.0,0.0,2087627.66,0.0,0.0,0.0,1.0,-0.0,-0.0,-0.0
2024-09-13,2088058.44,0.0,0.0,0.0,2088058.44,0.0,0.0,0.0,1.0,0.0,-0.0,-0.0
2024-09-15,2088489.31,0.0,0.0,0.0,2088489.31,0.0,0.0,0.0,1.0,0.0,-0.0,-0.0
2024-09-16,2088920.26,0.0,0.0,0.0,2088920.26,0.0,0.0,0.0,1.0,0.0,-0.0,-0.0
2024-09-17,2089351.31,0.0,0.0,0.0,2089351.31,0.0,0.0,0.0,1.0,-0.0,-0.0,-0.0
2024-09-18,2089782.45,0.0,0.0,0.0,2089782.45,0.0,0.0,0.0,1.0,-0.0,-0.0,-0.0
2024-09-19,2090213.67,0.0,0.0,0.0,2090213.67,0.0,0.0,0.0,1.0,-0.0,-0.0,-0.0
2024-09-20,2088650.28,1566487.71,0.0,0.0,522162.57,0.75,0.0,0.0,0.25,0.000325402275,-0.0,-0.0
2024-09-22,2088430.06,1566322.55,0.0,0.0,522107.52,0.75,0.0,0.0,0.25,-0.00015703652625,-0.0,-0.0
2024-09-23,2087247.82,1565435.87,0.0,0.0,521811.96,0.75,0.0,0.0,0.25,-0.00061786815,-0.0,-0.0
2024-09-24,2085330.37,0.0,0.0,0.0,2085330.37,0.0,0.0,0.0,1.0,-0.0,-0.0,-0.0
2024-09-25,2083735.48,520933.87,0.0,0.0,1562801.61,0.25,0.0,0.0,0.75,-0.0005447221875,-0.0,-0.0
2024-09-26,2083384.06,0.0,0.0,0.0,2083384.06,0.0,0.0,0.0,1.0,-0.0,-0.0,-0.0
2024-09-27,2083813.96,0.0,0.0,0.0,2083813.96,0.0,0.0,0.0,1.0,-0.0,-0.0,-0.0
2024-09-29,2084243.96,0.0,0.0,0.0,2084243.96,0.0,0.0,0.0,1.0,-0.0,-0.0,-0.0
2024-09-30,2084674.04,0.0,0.0,0.0,2084674.04,0.0,0.0,0.0,1.0,-0.0,-0.0,-0.0
2024-10-01,2085104.21,0.0,0.0,0.0,2085104.21,0.0,0.0,0.0,1.0,-0.0,-0.0,-0.0
2024-10-02,2085534.47,0.0,0.0,0.0,2085534.47,0.0,0.0,0.0,1.0,-0.0,-0.0,-0.0
2024-10-03,2085478.86,0.0,1564109.14,0.0,521369.71,0.0,0.75,0.0,0.25,-0.0,0.001046200125,-0.0
2024-10-04,2088121.28,0.0,1566090.96,0.0,522030.32,0.0,0.75,0.0,0.25,-0.0,0.0012147296999999997,-0.0
2024-10-06,2090225.75,0.0,2090225.75,0.0,0.0,0.0,1.0,0.0,0.0,-0.0,0.0013818749,-0.0
2024-10-07,2087521.73,0.0,0.0,0.0,2087521.73,0.0,0.0,0.0,1.0,-0.0,0.0,-0.0
2024-10-08,2087952.48,0.0,0.0,0.0,2087952.48,0.0,0.0,0.0,1.0,-0.0,0.0,-0.0
2024-10-09,2087047.63,0.0,1565285.72,0.0,521761.91,0.0,0.75,0.0,0.25,-0.0,0.0006398390625000001,-0.0
2024-10-10,2088507.47,0.0,2088507.47,0.0,0.0,0.0,1.0,0.0,0.0,-0.0,0.001073901,-0.0
2024-10-11,2085805.67,0.0,0.0,0.0,2085805.67,0.0,0.0,0.0,1.0,0.0,0.0,-0.0
2024-10-13,2086147.13,0.0,1564610.34,0.0,521536.78,0.0,0.75,0.0,0.25,0.0,0.0012363504,-0.0
2024-10-14,2088796.48,0.0,2088796.48,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0016436226500000002,-0.0
2024-10-15,2089473.48,0.0,2089473.48,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.000324059885,-0.0
2024-10-16,2092256.78,0.0,2092256.78,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0013311695999999999,-0.0
2024-10-17,2089550.13,0.0,0.0,0.0,2089550.13,0.0,0.0,0.0,1.0,0.0,0.0,-0.0
2024-10-18,2089981.31,0.0,0.0,0.0,2089981.31,0.0,0.0,0.0,1.0,0.0,0.0,-0.0
2024-10-20,2107309.4,2107309.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.009743408,0.0,-0.0
2024-10-21,2123688.05,2123688.05,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.007742256,0.0,-0.0
2024-10-22,2139869.21,2139869.21,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.007590484,0.0,-0.0
2024-10-23,2154581.72,2154581.72,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.006851899,-0.0,-0.0
2024-10-24,2165327.1,2165327.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.004974826999999999,-0.0,-0.0
2024-10-25,2174246.07,2174246.07,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.00411053375,-0.0,-0.0
2024-10-28,2185977.18,2185977.18,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.005380983000000001,-0.0,-0.0
2024-10-29,2199068.76,2199068.76,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0059710275,-0.0,0.0
2024-10-30,2210415.17,2210415.17,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.005146379,-0.0,0.0
2024-10-31,2218646.21,2218646.21,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.00371683575,-0.0,0.0
2024-11-01,2224925.39,2224925.39,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.00282618775,-0.0,0.0
2024-11-04,2227944.1,1113972.05,0.0,0.0,1113972.05,0.5,0.0,0.0,0.5,0.00200158935,-0.0,0.0
2024-11-05,2219193.51,0.0,1664395.13,0.0,554798.38,0.0,0.75,0.0,0.25,0.0,-0.0021064550999999997,0.0
2024-11-06,2217154.85,0.0,0.0,0.0,2217154.85,0.0,0.0,0.0,1.0,0.0,-0.0,0.0
2024-11-07,2217612.36,0.0,0.0,0.0,2217612.36,0.0,0.0,0.0,1.0,0.0,-0.0,0.0
2024-11-08,2218069.96,0.0,0.0,0.0,2218069.96,0.0,0.0,0.0,1.0,0.0,-0.0,0.0
2024-11-11,2214882.5,1107441.25,0.0,0.0,1107441.25,0.5,0.0,0.0,0.5,-0.0007905266249999999,-0.0,0.0
2024-11-12,2213678.38,0.0,0.0,0.0,2213678.38,0.0,0.0,0.0,1.0,-0.0,-0.0,0.0
2024-11-13,2214135.17,0.0,0.0,0.0,2214135.17,0.0,0.0,0.0,1.0,-0.0,-0.0,0.0
2024-11-14,2214592.06,0.0,0.0,0.0,2214592.06,0.0,0.0,0.0,1.0,-0.0,-0.0,0.0
2024-11-15,2211410.81,1105705.4,0.0,0.0,1105705.4,0.5,0.0,0.0,0.5,-0.0007899806,-0.0,0.0
2024-11-18,2212051.08,1659038.31,0.0,0.0,553012.77,0.75,0.0,0.0,0.25,0.0006127573500000001,0.0,0.0
2024-11-19,2216275.29,2216275.29,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0022820251,0.0,0.0
2024-11-20,2226088.67,2226088.67,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0044180965,0.0,0.0
2024-11-21,2234025.32,1675518.99,0.0,0.0,558506.33,0.75,0.0,0.0,0.25,0.003881161875,0.0,-0.0
2024-11-22,2238860.26,1119430.13,0.0,0.0,1119430.13,0.5,0.0,0.0,0.5,0.0024330913999999998,0.0,-0.0
2024-11-25,2242714.18,1121357.09,0.0,0.0,1121357.09,0.5,0.0,0.0,0.5,0.001616893,0.0,-0.0
2024-11-26,2247774.63,1685830.97,0.0,0.0,561943.66,0.75,0.0,0.0,0.25,0.002576488125,0.0,-0.0
2024-11-27,2254051.28,1690538.46,0.0,0.0,563512.82,0.75,0.0,0.0,0.25,0.0027370470000000003,0.0,-0.0
2024-11-28,2260903.77,1695677.82,565225.94,0.0,0.0,0.75,0.25,0.0,0.0,0.0026717171250000005,0.0007375392125,-0.0
2024-11-29,2267216.21,1700412.16,0.0,0.0,566804.05,0.75,0.0,0.0,0.25,0.003110571,0.0,-0.0
2024-12-02,2274891.81,2274891.81,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0037534199999999995,0.0,-0.0
2024-12-03,2282213.07,1711659.8,0.0,0.0,570553.27,0.75,0.0,0.0,0.25,0.003535444875,0.0,-0.0
2024-12-04,2280116.51,0.0,0.0,0.0,2280116.51,0.0,0.0,0.0,1.0,0.0,0.0,-0.0
2024-12-05,2280587.01,0.0,0.0,0.0,2280587.01,0.0,0.0,0.0,1.0,0.0,0.0,-0.0
2024-12-06,2283597.47,0.0,1141798.73,0.0,1141798.73,0.0,0.5,0.0,0.5,0.0,0.0019649284,-0.0
2024-12-09,2282355.99,0.0,0.0,0.0,2282355.99,0.0,0.0,0.0,1.0,0.0,0.0,-0.0
2024-12-10,2282826.95,0.0,0.0,0.0,2282826.95,0.0,0.0,0.0,1.0,0.0,0.0,-0.0
2024-12-11,2283298.01,0.0,0.0,0.0,2283298.01,0.0,0.0,0.0,1.0,0.0,0.0,-0.0
2024-12-12,2283769.17,0.0,0.0,0.0,2283769.17,0.0,0.0,0.0,1.0,0.0,0.0,-0.0
2024-12-13,2285199.71,0.0,1713899.78,0.0,571299.93,0.0,0.75,0.0,0.25,0.0,0.0016983635624999997,-0.0
2024-12-16,2287306.13,0.0,1715479.6,0.0,571826.53,0.0,0.75,0.0,0.25,-0.0,0.0008698044,-0.0
2024-12-17,2285204.9,0.0,0.0,0.0,2285204.9,0.0,0.0,0.0,1.0,-0.0,0.0,-0.0
2024-12-18,2285676.45,0.0,0.0,0.0,2285676.45,0.0,0.0,0.0,1.0,-0.0,-0.0,-0.0
2024-12-19,2286148.1,0.0,0.0,0.0,2286148.1,0.0,0.0,0.0,1.0,-0.0,-0.0,-0.0
2024-12-20,2286619.84,0.0,0.0,0.0,2286619.84,0.0,0.0,0.0,1.0,-0.0,-0.0,-0.0
2024-12-23,2287091.68,0.0,0.0,0.0,2287091.68,0.0,0.0,0.0,1.0,-0.0,-0.0,-0.0
2024-12-24,2287563.62,0.0,0.0,0.0,2287563.62,0.0,0.0,0.0,1.0,-0.0,-0.0,0.0
2024-12-25,2279644.95,0.0,2279644.95,0.0,0.0,0.0,1.0,0.0,0.0,-0.0,-0.00196354425,-0.0
2024-12-26,2274614.86,0.0,2274614.86,0.0,0.0,0.0,1.0,0.0,0.0,-0.0,-0.0022089615,-0.0
2024-12-27,2268331.18,0.0,1701248.39,0.0,567082.8,0.0,0.75,0.0,0.25,-0.0,-0.0024420920625,-0.0
2024-12-30,2261998.51,0.0,1696498.88,0.0,565499.63,0.0,0.75,0.0,0.25,-0.0,-0.0028474140000000004,0.0
2024-12-31,2259920.52,0.0,0.0,0.0,2259920.52,0.0,0.0,0.0,1.0,-0.0,-0.0,0.0
2025-01-02,2260386.85,0.0,0.0,0.0,2260386.85,0.0,0.0,0.0,1.0,-0.0,-0.0,0.0
2025-01-03,2260853.28,0.0,0.0,0.0,2260853.28,0.0,0.0,0.0,1.0,-0.0,-0.0,0.0
2025-01-06,2255090.52,0.0,1127545.26,0.0,1127545.26,0.0,0.5,0.0,0.5,-0.0,-0.0019039185,0.0
2025-01-07,2244505.47,561126.37,1683379.1,0.0,0.0,0.25,0.75,0.0,0.0,-0.0016606693749999998,-0.0022909748999999997,0.0
2025-01-08,2237251.76,559312.94,1677938.82,0.0,0.0,0.25,0.75,0.0,0.0,-0.001672624,-0.0015643734,0.0
2025-01-09,2232648.62,0.0,1674486.47,0.0,558162.16,0.0,0.75,0.0,0.25,-0.0,-0.00173558775,0.0
2025-01-10,2228186.12,0.0,2228186.12,0.0,0.0,0.0,1.0,0.0,0.0,-0.0,-0.001625068,0.0
2025-01-13,2225303.63,0.0,0.0,0.0,2225303.63,0.0,0.0,0.0,1.0,-0.0,-0.0,0.0
2025-01-14,2225762.82,0.0,0.0,0.0,2225762.82,0.0,0.0,0.0,1.0,-0.0,0.0,0.0
2025-01-15,2226222.1,0.0,0.0,0.0,2226222.1,0.0,0.0,0.0,1.0,-0.0,0.0,0.0
2025-01-16,2226681.48,0.0,0.0,0.0,2226681.48,0.0,0.0,0.0,1.0,-0.0,0.0,0.0
2025-01-17,2227140.95,0.0,0.0,0.0,2227140.95,0.0,0.0,0.0,1.0,-0.0,0.0,0.0
2025-01-20,2227600.52,0.0,0.0,0.0,2227600.52,0.0,0.0,0.0,1.0,-0.0,0.0,0.0
2025-01-21,2228060.19,0.0,0.0,0.0,2228060.19,0.0,0.0,0.0,1.0,-0.0,0.0,0.0
2025-01-22,2228519.94,0.0,0.0,0.0,2228519.94,0.0,0.0,0.0,1.0,-0.0,0.0,0.0
2025-01-23,2229317.42,0.0,1114658.71,0.0,1114658.71,0.0,0.5,0.0,0.5,-0.0,0.0010041713750000001,0.0
2025-01-24,2228105.45,0.0,0.0,0.0,2228105.45,0.0,0.0,0.0,1.0,-0.0,0.0,0.0
2025-01-27,2228565.22,0.0,0.0,0.0,2228565.22,0.0,0.0,0.0,1.0,-0.0,-0.0,0.0
2025-01-28,2229025.08,0.0,0.0,0.0,2229025.08,0.0,0.0,0.0,1.0,-0.0,-0.0,0.0
2025-01-29,2229485.04,0.0,0.0,0.0,2229485.04,0.0,0.0,0.0,1.0,-0.0,0.0,0.0
2025-01-30,2229945.09,0.0,0.0,0.0,2229945.09,0.0,0.0,0.0,1.0,-0.0,0.0,0.0
2025-01-31,2230405.24,0.0,0.0,0.0,2230405.24,0.0,0.0,0.0,1.0,-0.0,-0.0,0.0
2025-02-03,2230865.48,0.0,0.0,0.0,2230865.48,0.0,0.0,0.0,1.0,-0.0,-0.0,0.0
2025-02-04,2231325.82,0.0,0.0,0.0,2231325.82,0.0,0.0,0.0,1.0,-0.0,-0.0,0.0
2025-02-05,2231786.25,0.0,0.0,0.0,2231786.25,0.0,0.0,0.0,1.0,-0.0,-0.0,0.0
2025-02-06,2232246.78,0.0,0.0,0.0,2232246.78,0.0,0.0,0.0,1.0,-0.0,-0.0,0.0
2025-02-07,2232707.4,0.0,0.0,0.0,2232707.4,0.0,0.0,0.0,1.0,-0.0,-0.0,0.0
2025-02-10,2233168.12,0.0,0.0,0.0,2233168.12,0.0,0.0,0.0,1.0,0.0,-0.0,0.0
2025-02-11,2233628.93,0.0,0.0,0.0,2233628.93,0.0,0.0,0.0,1.0,-0.0,0.0,0.0
2025-02-12,2234089.84,0.0,0.0,0.0,2234089.84,0.0,0.0,0.0,1.0,0.0,-0.0,0.0
2025-02-13,2234550.84,0.0,0.0,0.0,2234550.84,0.0,0.0,0.0,1.0,-0.0,0.0,0.0
2025-02-14,2235011.94,0.0,0.0,0.0,2235011.94,0.0,0.0,0.0,1.0,-0.0,-0.0,0.0
2025-02-17,2235473.13,0.0,0.0,0.0,2235473.13,0.0,0.0,0.0,1.0,-0.0,0.0,0.0
2025-02-18,2235934.42,0.0,0.0,0.0,2235934.42,0.0,0.0,0.0,1.0,-0.0,0.0,0.0
2025-02-19,2236395.8,0.0,0.0,0.0,2236395.8,0.0,0.0,0.0,1.0,-0.0,0.0,0.0
2025-02-20,2236857.28,0.0,0.0,0.0,2236857.28,0.0,0.0,0.0,1.0,-0.0,0.0,0.0
2025-02-21,2230561.31,1115280.66,0.0,0.0,1115280.66,0.5,0.0,0.0,0.5,-0.00217017725,0.0,0.0
2025-02-24,2229348.67,0.0,0.0,0.0,2229348.67,0.0,0.0,0.0,1.0,-0.0,0.0,0.0
2025-02-25,2229808.69,0.0,0.0,0.0,2229808.69,0.0,0.0,0.0,1.0,-0.0,0.0,0.0
2025-02-26,2230268.81,0.0,0.0,0.0,2230268.81,0.0,0.0,0.0,1.0,-0.0,0.0,-0.0
2025-02-27,2230729.02,0.0,0.0,0.0,2230729.02,0.0,0.0,0.0,1.0,-0.0,0.0,-0.0
